x,y,vorticity
 0.28906,   0.03125000,   1.42926733
 0.29688,   0.03125000,   1.53310782
 0.30469,   0.03125000,   1.63813510
 0.31250,   0.03125000,   1.74374950
 0.32031,   0.03125000,   1.84931363
 0.32812,   0.03125000,   1.95416037
 0.33594,   0.03125000,   2.05760219
 0.34375,   0.03125000,   2.15894135
 0.35156,   0.03125000,   2.25748068
 0.35938,   0.03125000,   2.35253475
 0.36719,   0.03125000,   2.44344092
 0.37500,   0.03125000,   2.52957002
 0.38281,   0.03125000,   2.61033635
 0.39062,   0.03125000,   2.68520662
 0.39844,   0.03125000,   2.75370765
 0.40625,   0.03125000,   2.81543259
 0.41406,   0.03125000,   2.87004555
 0.42188,   0.03125000,   2.91728452
 0.42969,   0.03125000,   2.95696258
 0.43750,   0.03125000,   2.98896745
 0.44531,   0.03125000,   3.01325946
 0.45312,   0.03125000,   3.02986814
 0.46094,   0.03125000,   3.03888741
 0.46875,   0.03125000,   3.04046989
 0.47656,   0.03125000,   3.03482025
 0.48438,   0.03125000,   3.02218793
 0.49219,   0.03125000,   3.00285953
 0.50000,   0.03125000,   2.97715093
 0.50781,   0.03125000,   2.94539945
 0.51562,   0.03125000,   2.90795622
 0.52344,   0.03125000,   2.86517885
 0.53125,   0.03125000,   2.81742464
 0.53906,   0.03125000,   2.76504440
 0.54688,   0.03125000,   2.70837701
 0.55469,   0.03125000,   2.64774485
 0.56250,   0.03125000,   2.58345003
 0.57031,   0.03125000,   2.51577170
 0.57812,   0.03125000,   2.44496426
 0.58594,   0.03125000,   2.37125667
 0.59375,   0.03125000,   2.29485275
 0.60156,   0.03125000,   2.21593251
 0.60938,   0.03125000,   2.13465451
 0.61719,   0.03125000,   2.05115912
 0.62500,   0.03125000,   1.96557268
 0.63281,   0.03125000,   1.87801249
 0.64062,   0.03125000,   1.78859243
 0.64844,   0.03125000,   1.69742908
 0.65625,   0.03125000,   1.60464828
 0.66406,   0.03125000,   1.51039174
 0.67188,   0.03125000,   1.41482370
 0.67969,   0.03125000,   1.31813715
 0.68750,   0.03125000,   1.22055955
 0.69531,   0.03125000,   1.12235764
 0.70312,   0.03125000,   1.02384108
 0.71094,   0.03125000,   0.92536474
 0.71875,   0.03125000,   0.82732918
 0.72656,   0.03125000,   0.73017937
 0.73438,   0.03125000,   0.63440126
 0.74219,   0.03125000,   0.54051624
 0.75000,   0.03125000,   0.44907349
 0.75781,   0.03125000,   0.36064031
 0.76562,   0.03125000,   0.27579063
 0.77344,   0.03125000,   0.19509212
 0.78125,   0.03125000,   0.11909232
 0.78906,   0.03125000,   0.04830421
 0.79688,   0.03125000,  -0.01680791
 0.80469,   0.03125000,  -0.07584191
 0.81250,   0.03125000,  -0.12846985
 0.82031,   0.03125000,  -0.17444817
 0.82812,   0.03125000,  -0.21362557
 0.83594,   0.03125000,  -0.24594834
 0.84375,   0.03125000,  -0.27146315
 0.85156,   0.03125000,  -0.29031749
 0.85938,   0.03125000,  -0.30275789
 0.86719,   0.03125000,  -0.30912668
 0.87500,   0.03125000,  -0.30985746
 0.88281,   0.03125000,  -0.30546988
 0.89062,   0.03125000,  -0.29656379
 0.89844,   0.03125000,  -0.28381259
 0.90625,   0.03125000,  -0.26795503
 0.91406,   0.03125000,  -0.24978405
 0.92188,   0.03125000,  -0.23013037
 0.92969,   0.03125000,  -0.20983768
 0.93750,   0.03125000,  -0.18972478
 0.94531,   0.03125000,  -0.17052905
 0.95312,   0.03125000,  -0.15282404
 0.96094,   0.03125000,  -0.13690316
 0.96875,   0.03125000,  -0.12262185
 0.97656,   0.03125000,  -0.10919556
 0.98438,   0.03125000,  -0.09496301
 0.99219,   0.03125000,  -0.07715082
 1.00000,   0.03125000,  -0.05171971
 0.00000,   0.03906250,  -0.08774467
 0.00781,   0.03906250,  -0.07638227
 0.01562,   0.03906250,  -0.06316943
 0.02344,   0.03906250,  -0.04900595
 0.03125,   0.03906250,  -0.03459636
 0.03906,   0.03906250,  -0.02037149
 0.04688,   0.03906250,  -0.00650672
 0.05469,   0.03906250,   0.00702572
 0.06250,   0.03906250,   0.02040193
 0.07031,   0.03906250,   0.03390055
 0.07812,   0.03906250,   0.04786776
 0.08594,   0.03906250,   0.06269142
 0.09375,   0.03906250,   0.07878182
 0.10156,   0.03906250,   0.09655691
 0.10938,   0.03906250,   0.11643058
 0.11719,   0.03906250,   0.13880295
 0.12500,   0.03906250,   0.16405217
 0.13281,   0.03906250,   0.19252753
 0.14062,   0.03906250,   0.22454367
 0.14844,   0.03906250,   0.26037597
 0.15625,   0.03906250,   0.30025702
 0.16406,   0.03906250,   0.34437425
 0.17188,   0.03906250,   0.39286862
 0.17969,   0.03906250,   0.44583413
 0.18750,   0.03906250,   0.50331806
 0.19531,   0.03906250,   0.56532156
 0.20312,   0.03906250,   0.63180028
 0.21094,   0.03906250,   0.70266479
 0.21875,   0.03906250,   0.77778054
 0.22656,   0.03906250,   0.85696725
 0.23438,   0.03906250,   0.93999765
 0.24219,   0.03906250,   1.02659600
 0.25000,   0.03906250,   1.11643635
 0.25781,   0.03906250,   1.20914123
 0.26562,   0.03906250,   1.30428103
 0.27344,   0.03906250,   1.40137452
 0.28125,   0.03906250,   1.49989093
 0.28906,   0.03906250,   1.59925374
